CustomerKey,GeographyKey,CustomerAlternateKey,Customer full name,Birth date,Gender,YearlyIncome
25378,547,AW00025378,GabriellaAScott,1977-02-12,F,70000
25379,609,AW00025379,HaileyMYoung,1977-10-06,F,50000
25380,642,AW00025380,SethDGonzales,1983-08-06,M,60000
25381,310,AW00025381,DylanHLi,1977-07-05,M,60000
25382,311,AW00025382,RichardLHughes,1983-03-16,M,60000
25383,618,AW00025383,NathanWalker,1975-09-08,M,40000
25384,335,AW00025384,MariaDCooper,1975-07-15,F,40000
25385,314,AW00025385,DestinyKTorres,1975-10-03,F,40000
25386,316,AW00025386,AlexisSPerry,1981-05-10,F,40000
25387,635,AW00025387,StephanieEBrooks,1975-11-29,F,60000
25388,310,AW00025388,ErnestHu,1975-02-11,M,60000
25389,311,AW00025389,WendySanz,1974-09-11,F,60000
25390,298,AW00025390,SamanthaPowell,1980-05-24,F,60000
25391,322,AW00025391,MorganJMurphy,1974-09-22,F,60000
25392,641,AW00025392,JosephLMoore,1975-04-03,M,60000
25393,66,AW00025393,LucasJCox,1982-12-10,M,60000
25394,539,AW00025394,AnthonyJGarcia,1977-05-03,M,60000
25395,638,AW00025395,PaigeKFlores,1982-10-30,F,60000
25396,315,AW00025396,XavierGRamirez,1976-08-19,M,70000
25397,316,AW00025397,LucasPBradley,1976-10-25,M,70000
25398,358,AW00025398,ThomasKJones,1976-12-21,M,70000
25399,361,AW00025399,JorgeLeitao,1982-12-10,M,70000
25400,372,AW00025400,KyleJai,1977-04-13,M,80000
25401,385,AW00025401,GabrielCYoung,1982-03-28,M,80000
25402,546,AW00025402,MariaHughes,1980-06-17,F,60000
25403,369,AW00025403,JasmineEClark,1974-11-10,F,60000
25404,345,AW00025404,JoseGLopez,1973-11-20,M,70000
25405,612,AW00025405,BrandonEWagner,1973-10-15,M,70000
25406,299,AW00025406,CaseyAndersen,1974-03-22,F,70000
25407,537,AW00025407,TonyLAnand,1974-05-07,M,70000
25408,49,AW00025408,KarenLZhao,1973-12-11,F,70000
25409,311,AW00025409,TheodoreDGutierrez,1979-06-16,M,70000
25410,335,AW00025410,KaitlynWard,1979-10-14,F,70000
25411,345,AW00025411,RileyFlores,1972-08-24,F,40000
25412,616,AW00025412,MichaelMWilliams,1975-09-09,M,60000
25413,631,AW00025413,ZoeRivera,1975-12-05,F,60000
25414,312,AW00025414,GraceCBailey,1976-05-10,F,70000
25415,314,AW00025415,AaronEEvans,1975-08-25,M,70000
25416,359,AW00025416,JackColeman,1924-12-03,M,20000
25417,302,AW00025417,SavannahBell,1972-11-23,F,50000
25418,329,AW00025418,AlexiaHayes,1973-04-13,F,50000
25419,298,AW00025419,HunterKing,1973-03-08,M,50000
25420,638,AW00025420,JordanScott,1984-06-21,F,50000
25421,536,AW00025421,MarcusLLewis,1973-03-15,M,50000
25422,336,AW00025422,ElijahMKing,1977-02-15,M,80000
25423,310,AW00025423,JakeAZhou,1977-02-03,M,80000
25424,609,AW00025424,IanMRoberts,1972-01-31,M,70000
25425,335,AW00025425,ZacharyDiaz,1977-10-06,M,70000
25426,307,AW00025426,TristanFoster,1971-09-19,M,70000
25427,300,AW00025427,OmarZeng,1983-05-19,M,70000
25428,641,AW00025428,VictoriaJenkins,1975-01-12,F,70000
25429,312,AW00025429,CandaceLRana,1980-03-30,F,80000
25430,369,AW00025430,AlyssaMHall,1980-07-03,F,80000
25431,302,AW00025431,AnnDSanchez,1971-01-12,F,40000
25432,303,AW00025432,KellieJGomez,1971-02-08,F,40000
25433,62,AW00025433,ZacharyKumar,1971-05-05,M,40000
25434,311,AW00025434,GabrielLHill,1970-10-06,M,50000
25435,616,AW00025435,JenniferTurner,1970-09-22,F,50000
25436,345,AW00025436,DestinyKRoss,1971-01-01,F,50000
25437,52,AW00025437,AdamGWashington,1971-05-17,M,50000
25438,641,AW00025438,LaurenCMurphy,1982-04-20,F,50000
25439,307,AW00025439,JanelleJArthur,1971-01-14,F,50000
25440,311,AW00025440,AndreLGonzalez,1970-10-06,M,50000
25441,343,AW00025441,IsabellaTorres,1971-01-23,F,50000
25442,211,AW00025442,MelvinAGoel,1973-11-01,M,40000
25443,124,AW00025443,StaceyHuang,1973-12-19,F,40000
25444,118,AW00025444,MeaganJMartinez,1973-09-15,F,40000
25445,175,AW00025445,GraceCCook,1974-05-16,F,40000
25446,236,AW00025446,KristinaGarcia,1974-04-09,F,40000
25447,267,AW00025447,MarshallJLiang,1973-08-14,M,40000
25448,275,AW00025448,ErickMSara,1979-08-03,M,40000
25449,133,AW00025449,MarvinDominguez,1978-06-11,M,10000
25450,177,AW00025450,DarrellADeng,1973-05-11,M,20000
25451,167,AW00025451,GeoffreyLSubram,1973-02-24,M,20000
25452,215,AW00025452,EricaWu,1978-10-01,F,30000
25453,263,AW00025453,DrewShe,1978-02-22,M,30000
25454,270,AW00025454,TerryRShe,1972-09-29,M,30000
25455,146,AW00025455,JorgeZheng,1983-01-10,M,10000
25456,220,AW00025456,KelvinACai,1971-07-22,M,10000
25457,209,AW00025457,DarrenESai,1971-11-30,M,10000
25458,216,AW00025458,BruceMehta,1971-08-08,M,20000
25459,134,AW00025459,RonaldVance,1983-03-23,M,20000
25460,128,AW00025460,AlishaAndersen,1972-01-21,F,20000
25461,189,AW00025461,FernandoMCollins,1978-10-05,M,40000
25462,133,AW00025462,AngelMGray,1972-11-14,M,40000
25463,208,AW00025463,MiguelRobinson,1971-08-25,M,20000
25464,208,AW00025464,JoseJWilson,1971-08-31,M,20000
25465,273,AW00025465,MariahDiaz,1971-08-08,F,20000
25466,223,AW00025466,JanetYoung,1971-05-16,F,10000
25467,270,AW00025467,TroyMadan,1976-08-06,M,20000
25468,150,AW00025468,KristaSuarez,1970-08-13,F,20000
25469,183,AW00025469,MarthaWu,1970-12-15,F,20000
25470,243,AW00025470,DarrenRamos,1981-09-10,M,20000
25471,221,AW00025471,SpencerRRoss,1970-11-18,M,20000
25472,158,AW00025472,DonSMalhotra,1976-08-18,M,30000
25473,190,AW00025473,KristinLGoel,1971-02-09,F,30000
25474,274,AW00025474,JimmyDDiaz,1970-06-09,M,10000
25475,196,AW00025475,DestinyCMartin,1969-08-05,F,10000
25476,217,AW00025476,KarenLYe,1969-08-31,F,20000
25477,231,AW00025477,HollyRaman,1939-01-31,F,30000
25478,208,AW00025478,JenniferDButler,1971-08-15,F,40000
25479,210,AW00025479,BobbyJSanchez,1972-01-23,M,40000
25480,241,AW00025480,MiguelThomas,1971-12-09,M,40000
25481,265,AW00025481,LucasAJackson,1983-02-20,M,80000
25482,259,AW00025482,DonaldDMartinez,1967-09-17,M,30000
25483,192,AW00025483,DennisEMa,1945-01-30,M,20000
25484,220,AW00025484,BaileyLWright,1976-06-10,F,30000
25485,206,AW00025485,RobertoLRubio,1976-04-08,M,30000
25486,174,AW00025486,EdgarBRodriguez,1976-09-16,M,30000
25487,120,AW00025487,AllisonRogers,1971-01-19,F,30000
25488,238,AW00025488,DawnYe,1971-05-18,F,40000
25489,242,AW00025489,BradTang,1971-05-03,M,40000
25490,199,AW00025490,AlvinHe,1970-05-10,M,30000
25491,213,AW00025491,KrystalXu,1969-07-04,F,30000
25492,162,AW00025492,GabriellaGSanchez,1975-05-24,F,40000
25493,269,AW00025493,HunterEvans,1970-03-19,M,40000
25494,180,AW00025494,LeeJimenez,1968-11-30,M,30000
25495,211,AW00025495,SheenaKennedy,1974-10-06,F,30000
25496,222,AW00025496,ReginaSara,1968-09-13,F,30000
25497,117,AW00025497,MarcusTorres,1969-05-30,M,40000
25498,166,AW00025498,ShaneDKapoor,1968-12-10,M,40000
25499,276,AW00025499,MeredithSchmidt,1985-04-16,F,30000
25500,276,AW00025500,JanelleGLopez,1984-12-12,F,30000
25501,236,AW00025501,ShawnEJai,1974-03-18,M,40000
25502,251,AW00025502,CarmenKim,1968-06-30,F,40000
25503,196,AW00025503,RichardHill,1967-08-19,M,30000
25504,143,AW00025504,CalvinGSutton,1984-04-10,M,30000
25505,252,AW00025505,CurtisZhou,1984-05-19,M,30000
25506,273,AW00025506,CristinaERaji,1983-09-21,F,30000
25507,193,AW00025507,SuzanneGuo,1983-05-27,F,30000
25508,147,AW00025508,MelissaCook,1982-12-01,F,30000
25509,162,AW00025509,LucasAHayes,1983-02-20,M,30000
25510,257,AW00025510,GrantAKumar,1983-04-27,M,30000
25511,266,AW00025511,ChelseaMArun,1983-03-08,F,30000
25512,234,AW00025512,DevinClark,1982-02-21,M,20000
25513,190,AW00025513,GraceRWalker,1982-03-08,F,20000
25514,207,AW00025514,DominicMartinez,1982-01-09,M,20000
25515,226,AW00025515,TaraDeng,1982-06-04,F,20000
25516,178,AW00025516,CherylHernandez,1981-02-22,F,10000
25517,184,AW00025517,ChristinaCook,1981-12-15,F,20000
25518,200,AW00025518,OscarLu,1982-04-04,M,20000
25519,203,AW00025519,MargaretLSun,1982-06-22,F,20000
25520,210,AW00025520,CandiceEZeng,1982-05-11,F,20000
25521,152,AW00025521,DouglasMSanchez,1982-01-22,M,20000
25522,118,AW00025522,CaseyFAnand,1982-03-13,F,30000
25523,279,AW00025523,NathanTThompson,1981-03-21,M,20000
25524,157,AW00025524,ShaunAnand,1980-06-01,M,20000
25525,153,AW00025525,HeidiSrini,1981-04-17,F,30000
25526,177,AW00025526,ArmandoTRubio,1981-05-06,M,30000
25527,223,AW00025527,RobertPJohnson,1918-11-08,M,20000
25528,121,AW00025528,AlexandriaButler,1980-02-02,F,30000
25529,117,AW00025529,JaredCSanders,1967-09-19,M,10000
25530,170,AW00025530,GeraldMLopez,1967-11-01,M,10000
25531,230,AW00025531,EbonyPatel,1979-05-03,F,30000
25532,222,AW00025532,WarrenNath,1967-09-30,M,30000
25533,153,AW00025533,SuzanneAHuang,1966-12-30,F,10000
25534,184,AW00025534,CaseySanz,1941-03-17,M,20000
25535,210,AW00025535,BrandiNavarro,1942-01-18,F,20000
25536,177,AW00025536,RebekahLSai,1942-04-25,F,20000
25537,237,AW00025537,NathanPhillips,1941-08-06,M,20000
25538,191,AW00025538,AndyJimenez,1968-01-03,M,30000
25539,185,AW00025539,MathewDOrtega,1968-01-18,M,30000
25540,211,AW00025540,RodneyRAlonso,1973-07-04,M,30000
25541,151,AW00025541,GaryHernandez,1969-09-18,M,10000
25542,218,AW00025542,GeraldGutierrez,1963-07-12,M,10000
25543,144,AW00025543,RamonTChen,1967-09-20,M,10000
25544,263,AW00025544,SergioKFernandez,1973-06-20,M,20000
25545,265,AW00025545,KellyGLong,1960-12-17,F,10000
25546,261,AW00025546,BriannaJones,1959-07-22,F,10000
25547,264,AW00025547,CarlaSuri,1944-11-10,F,20000
25548,155,AW00025548,ColleenMYuan,1945-11-20,F,20000
25549,211,AW00025549,MalloryDominguez,1947-04-26,F,10000
25550,129,AW00025550,KristaJMunoz,1947-01-31,F,20000
25551,117,AW00025551,RossLTorres,1946-12-23,M,20000
25552,162,AW00025552,RileyWard,1946-10-05,F,30000
25553,278,AW00025553,BrettDSrini,1946-08-22,M,30000
25554,216,AW00025554,JermaineJPerez,1949-04-20,M,10000
25555,9,AW00025555,TrishaLu,1985-08-12,F,10000
25556,21,AW00025556,JoanRMartin,1986-03-26,F,10000
25557,23,AW00025557,TyroneKNavarro,1986-01-30,M,10000
25558,4,AW00025558,ZacharyWilson,1985-09-12,M,10000
25559,5,AW00025559,TroyHSanchez,1986-03-10,M,20000
25560,33,AW00025560,DaisyLVazquez,1983-11-22,F,10000
25561,16,AW00025561,MicahAZeng,1982-08-23,M,10000
25562,7,AW00025562,BonnieRSharma,1985-04-07,F,20000
25563,16,AW00025563,NatashaSerrano,1983-10-26,F,20000
25564,19,AW00025564,FernandoGNelson,1983-03-20,M,10000
25565,39,AW00025565,KevinMPerez,1983-06-06,M,10000
25566,9,AW00025566,KristineBNavarro,1983-03-26,F,20000
25567,22,AW00025567,DennisEZheng,1983-01-09,M,20000
25568,22,AW00025568,ChristyDWu,1983-03-21,F,20000
25569,212,AW00025569,JesusHAlvarez,1954-07-14,M,10000
25570,197,AW00025570,RobynTorres,1948-11-13,F,20000
25571,171,AW00025571,RichardLLopez,1948-12-06,M,30000
25572,239,AW00025572,AllenGonzalez,1949-03-02,M,30000
25573,249,AW00025573,RosaDZhou,1948-10-06,F,30000
25574,224,AW00025574,BradleyLRaje,1967-03-12,M,30000
25575,162,AW00025575,ElijahRCampbell,1967-02-24,M,30000
25576,262,AW00025576,DeborahShe,1966-09-09,F,30000
25577,265,AW00025577,ElijahIWright,1972-07-14,M,30000
25578,265,AW00025578,SabrinaDMartin,1966-11-18,F,30000
25579,225,AW00025579,BobbyWPrasad,1965-08-08,M,10000
25580,190,AW00025580,AmberAAllen,1966-04-20,F,10000
25581,161,AW00025581,KaylaCBryant,1966-01-24,F,20000
25582,238,AW00025582,LeonardALuo,1965-12-17,M,20000
25583,172,AW00025583,CarolynAArthur,1964-09-03,F,20000
25584,270,AW00025584,DominiqueSuri,1964-10-14,F,30000
25585,279,AW00025585,BrentSun,1964-10-07,M,30000
25586,190,AW00025586,MollyCSubram,1964-02-20,F,30000
25587,121,AW00025587,IsaiahAYoung,1965-10-18,M,30000
25588,222,AW00025588,JerryPal,1965-01-31,M,30000
25589,161,AW00025589,LydiaPerez,1970-02-23,F,30000
25590,173,AW00025590,NaomiEGill,1976-03-23,F,20000
25591,178,AW00025591,PrestonRay,1975-10-20,M,20000
25592,270,AW00025592,KendraOrtega,1986-03-14,F,10000
25593,218,AW00025593,MichealGill,1985-08-13,M,10000
25594,222,AW00025594,CindyTMalhotra,1975-12-31,F,30000
25595,117,AW00025595,LarryMRowe,1976-01-31,M,30000
25596,119,AW00025596,CherylAMoreno,1976-04-22,F,30000
25597,173,AW00025597,AlanAShe,1975-11-03,M,30000
25598,269,AW00025598,KendraRuiz,1976-01-14,F,40000
25599,236,AW00025599,AaronRussell,1980-06-04,M,10000
25600,198,AW00025600,DerekAnand,1974-08-22,M,30000
25601,161,AW00025601,GraceEMorgan,1975-04-19,F,30000
25602,145,AW00025602,JermaineASara,1974-07-05,M,60000
25603,236,AW00025603,DawnRGuo,1980-03-20,F,60000
25604,253,AW00025604,MartinAVance,1974-09-24,M,60000
25605,268,AW00025605,AbbyKKovar,1957-10-20,F,20000
25606,194,AW00025606,MeredithFernandez,1958-05-09,F,20000
25607,218,AW00025607,SharonChander,1969-05-22,F,20000
25608,263,AW00025608,SandraZeng,1958-01-31,F,20000
25609,263,AW00025609,JaimeJRuiz,1957-05-02,F,20000
25610,133,AW00025610,BrittneyMZhao,1979-04-20,F,10000
25611,231,AW00025611,DeannaRodriguez,1979-11-07,F,10000
25612,258,AW00025612,ClintonARubio,1974-03-21,M,20000
25613,192,AW00025613,ErikSRuiz,1974-06-18,M,20000
25614,200,AW00025614,DeannaSubram,1973-11-13,F,20000
25615,243,AW00025615,DestinyGHall,1973-10-26,F,30000
25616,273,AW00025616,JesusRubio,1973-08-26,M,30000
25617,217,AW00025617,LeonardEShan,1979-02-09,M,30000
25618,135,AW00025618,AlbertHernandez,1973-12-22,M,30000
25619,224,AW00025619,RafaelCRaji,1984-09-16,M,30000
25620,49,AW00025620,AlejandroLu,1973-10-25,M,90000
25621,59,AW00025621,BrandonLFlores,1973-07-13,M,90000
25622,539,AW00025622,MaryMHill,1979-01-06,F,100000
25623,539,AW00025623,MariaCOliver,1979-03-02,F,100000
25624,635,AW00025624,MaryScott,1974-04-09,F,100000
25625,147,AW00025625,KrystalRCai,1970-01-15,F,10000
25626,238,AW00025626,JanetRDiaz,1975-05-18,F,10000
25627,271,AW00025627,JoeLCarlson,1969-09-21,M,20000
25628,241,AW00025628,JessieADominguez,1975-05-24,F,20000
25629,117,AW00025629,MichealTSerrano,1974-10-03,M,10000
25630,224,AW00025630,MandyZeng,1969-04-12,F,10000
25631,252,AW00025631,JulieDeng,1974-08-04,F,20000
25632,250,AW00025632,LeeMoreno,1938-04-16,M,20000
25633,150,AW00025633,TaraASutton,1939-02-08,F,30000
25634,208,AW00025634,LydiaAArun,1977-11-21,F,40000
25635,157,AW00025635,WarrenZhao,1971-10-07,M,40000
25636,233,AW00025636,TommyRaji,1977-03-22,M,40000
25637,279,AW00025637,RaquelDMoreno,1977-04-20,F,80000
25638,226,AW00025638,DaleATang,1970-09-08,M,30000
25639,192,AW00025639,RussellELal,1971-01-30,M,30000
25640,117,AW00025640,CandiceZhao,1982-05-21,F,30000
25641,244,AW00025641,DanaSSchmidt,1970-08-26,F,40000
25642,244,AW00025642,JonRai,1970-09-09,M,40000
25643,201,AW00025643,SergioArun,1981-02-12,M,30000
25644,224,AW00025644,AndrewLewis,1975-07-05,M,30000
25645,165,AW00025645,TommyCShen,1981-02-16,M,30000
25646,245,AW00025646,RandallTorres,1981-04-12,M,40000
25647,279,AW00025647,KaitlynSHernandez,1975-02-05,F,40000
25648,223,AW00025648,MicheleCarlson,1979-12-13,F,30000
25649,190,AW00025649,TrinityMorgan,1969-05-23,F,30000
25650,164,AW00025650,JillianLSrini,1974-05-02,F,30000
25651,120,AW00025651,AlvinYuan,1968-12-13,M,40000
25652,215,AW00025652,RachaelSara,1983-12-25,F,20000
25653,118,AW00025653,AlanGao,1983-03-20,M,20000
25654,193,AW00025654,CarlaWMalhotra,1984-09-30,F,20000
25655,243,AW00025655,VirginiaArun,1974-02-11,F,40000
25656,268,AW00025656,BrendaSanchez,1968-05-08,F,40000
25657,238,AW00025657,TammyJGonzalez,1967-10-12,F,40000
25658,164,AW00025658,RickyBDominguez,1967-11-01,M,40000
25659,230,AW00025659,LeeNavarro,1967-08-05,M,40000
25660,221,AW00025660,WarrenSPal,1967-09-24,M,40000
25661,217,AW00025661,ManuelOSai,1968-01-09,M,40000
25662,198,AW00025662,AndreKapoor,1983-11-06,M,30000
25663,189,AW00025663,MasatoKawai,1984-01-20,M,30000
25664,172,AW00025664,JonHu,1984-01-19,M,30000
25665,226,AW00025665,TheresaRomero,1983-04-04,F,20000
25666,183,AW00025666,MichealMunoz,1983-05-05,M,30000
25667,149,AW00025667,JaclynGao,1983-04-27,F,30000
25668,234,AW00025668,CarolynLLopez,1983-03-25,F,30000
25669,277,AW00025669,StacyMOrtega,1983-05-27,F,30000
25670,187,AW00025670,ArianaRBrooks,1982-01-06,F,20000
25671,142,AW00025671,BrettVArun,1982-05-06,M,20000
25672,217,AW00025672,JanelleSubram,1980-10-10,F,10000
25673,224,AW00025673,IsaiahMTurner,1981-10-08,M,20000
25674,150,AW00025674,ReginaldNavarro,1982-01-23,M,30000
25675,264,AW00025675,JoeBlanco,1981-12-09,M,30000
25676,267,AW00025676,MackenzieLScott,1982-02-10,F,30000
25677,207,AW00025677,VeronicaALopez,1979-08-25,F,20000
25678,145,AW00025678,EricaYang,1980-05-02,F,20000
25679,222,AW00025679,MeredithRodriguez,1980-12-18,F,30000
25680,123,AW00025680,ManuelSubram,1981-03-25,M,30000
25681,155,AW00025681,MelindaSerrano,1980-08-29,F,30000
25682,245,AW00025682,CherylARamos,1984-11-22,F,10000
25683,193,AW00025683,EbonyRuiz,1976-02-22,F,10000
25684,174,AW00025684,JermaineDSanchez,1967-08-31,M,10000
25685,162,AW00025685,BarbaraALiu,1968-06-18,F,10000
25686,240,AW00025686,NaomiHernandez,1984-05-01,F,20000
25687,269,AW00025687,JadeCCook,1967-03-13,F,10000
25688,223,AW00025688,PatrickEMorris,1967-01-22,M,10000
25689,269,AW00025689,AndreaCampbell,1967-11-20,F,20000
25690,279,AW00025690,TheodoreAlvarez,1972-06-09,M,20000
25691,120,AW00025691,MitchellFBlack,1967-01-22,M,20000
25692,264,AW00025692,KelvinLYuan,1940-12-14,M,30000
25693,185,AW00025693,BrandySubram,1968-02-19,F,30000
25694,212,AW00025694,DawnDRaje,1978-10-17,F,30000
25695,184,AW00025695,KristineDBlanco,1963-10-14,F,10000
25696,184,AW00025696,DamienLLuo,1963-02-19,M,10000
25697,186,AW00025697,MiguelLHarris,1961-10-09,M,10000
25698,223,AW00025698,ArianaEMurphy,1962-01-25,F,10000
25699,261,AW00025699,MarcusAKelly,1962-03-21,M,10000
25700,223,AW00025700,FaithBColeman,1960-02-15,F,10000
25701,255,AW00025701,FranciscoGarcia,1945-12-02,M,20000
25702,144,AW00025702,EvelynELopez,1947-10-12,F,20000
25703,251,AW00025703,SummerMRana,1948-01-18,F,30000
25704,33,AW00025704,SethAMurphy,1985-08-04,M,10000
25705,30,AW00025705,LeviPrasad,1984-12-23,M,10000
25706,21,AW00025706,FranciscoSMadan,1983-12-12,M,10000
25707,29,AW00025707,LouisMRaje,1984-05-22,M,10000
25708,23,AW00025708,MistySharma,1984-01-06,F,10000
25709,35,AW00025709,SavannahLopez,1984-07-08,F,10000
25710,6,AW00025710,DianaGill,1985-05-20,F,20000
25711,38,AW00025711,MarioLLuo,1985-03-22,M,20000
25712,33,AW00025712,BrentRHe,1985-02-12,M,20000
25713,39,AW00025713,LatashaMGill,1984-09-15,F,20000
25714,14,AW00025714,DarrenAGutierrez,1984-03-02,M,20000
25715,11,AW00025715,TabithaWSara,1984-01-18,F,20000
25716,13,AW00025716,EdwinGao,1984-05-24,M,20000
25717,9,AW00025717,ErnestGuo,1983-09-15,M,20000
25718,30,AW00025718,TerranceMartinez,1983-02-21,M,20000
25719,126,AW00025719,KristineDiaz,1954-02-07,F,20000
25720,134,AW00025720,RonaldDGarcia,1948-10-01,M,20000
25721,251,AW00025721,AprilENara,1949-04-18,F,30000
25722,208,AW00025722,NoahMitchell,1967-01-16,M,20000
25723,223,AW00025723,KateLNara,1967-05-13,F,30000
25724,115,AW00025724,TabithaAFernandez,1967-02-23,F,30000
25725,178,AW00025725,ChadSLal,1972-02-01,M,30000
25726,243,AW00025726,BrendanDeng,1967-05-05,M,30000
25727,243,AW00025727,CherylTTorres,1967-05-21,F,30000
25728,249,AW00025728,NelsonRomero,1966-09-05,M,30000
25729,127,AW00025729,TabithaMKapoor,1965-07-11,F,20000
25730,131,AW00025730,IsabelleSimmons,1965-07-12,F,20000
25731,253,AW00025731,ColleenATang,1965-10-31,F,20000
25732,253,AW00025732,JoannaLSanz,1971-09-07,F,20000
25733,210,AW00025733,JoannaBBlanco,1976-05-13,F,10000
25734,141,AW00025734,AlvinVZheng,1975-03-09,M,30000
25735,154,AW00025735,SuzanneWu,1966-04-03,F,30000
25736,177,AW00025736,DarrellJStone,1976-09-01,M,30000
25737,130,AW00025737,MarshallLiu,1982-03-13,M,40000
25738,149,AW00025738,JacquelynLRuiz,1965-01-12,F,30000
25739,249,AW00025739,CoryRodriguez,1963-12-18,M,30000
25740,208,AW00025740,KellieMunoz,1975-09-19,F,10000
25741,277,AW00025741,TabithaSai,1975-10-24,F,30000
25742,158,AW00025742,TamaraHe,1974-08-11,F,10000
25743,211,AW00025743,AlvinKLiu,1981-10-08,M,30000
25744,171,AW00025744,GabrielGriffin,1975-11-17,M,30000
25745,132,AW00025745,MayraArun,1974-12-08,F,20000
25746,240,AW00025746,LindsayESimpson,1980-04-22,F,20000
25747,246,AW00025747,MarshallKXu,1975-01-18,M,20000
25748,243,AW00025748,KaylaJButler,1975-02-08,F,30000
25749,185,AW00025749,AshleeRMoyer,1986-01-30,F,30000
25750,272,AW00025750,FrancisJBlanco,1974-08-30,M,40000
25751,146,AW00025751,GinaAlvarez,1980-01-31,F,60000
25752,215,AW00025752,ChristyMMcDonald,1958-04-24,F,20000
25753,276,AW00025753,NicholePLal,1957-02-10,F,10000
25754,151,AW00025754,CalvinASharma,1962-11-17,M,10000
25755,256,AW00025755,JefferyHuang,1979-04-21,M,10000
25756,140,AW00025756,CassandraLMalhotra,1979-08-09,F,20000
25757,249,AW00025757,JefferyDWu,1974-01-08,M,20000
25758,147,AW00025758,LeslieGutierrez,1984-10-01,F,20000
25759,208,AW00025759,SavannahPKelly,1979-02-09,F,20000
25760,265,AW00025760,NatalieAAlexander,1974-06-04,F,30000
25761,238,AW00025761,ShishShridhar,1973-12-11,F,30000
25762,153,AW00025762,StefanieFernandez,1973-08-11,F,30000
25763,611,AW00025763,HannahJohnson,1974-05-03,F,90000
25764,611,AW00025764,AlexandriaPrice,1973-09-14,F,90000
25765,543,AW00025765,NatalieWatson,1974-05-16,F,100000
25766,637,AW00025766,AllisonKelly,1973-09-06,F,100000
25767,642,AW00025767,BaileyLHill,1979-10-19,F,100000
25768,153,AW00025768,TyroneBRuiz,1967-12-30,M,120000
